queue_index,suggested_session,dataset,slug,split,species,taxon_id,observation_uuid,photo_id,sha256,selection_digest,review_order_digest
69,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,a7bf3b56-e4f0-4ef6-9ac9-6a588e1ec2d4,404408674,a0495417a2f3a3f35ee1223f3b4d8aa470ff688f4545b93a1175c61e39a9d0b8,d4898defe510441115f278ebad42e4573e341d6d39aeeb4c3f11ce775770097e,21f5c44add089436b844a2cd7e73870a44b65bc5ca6f1e6b23708572103f4bfe
70,1,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,daf6e828-6dae-4854-9548-fd83b075580b,61984636,d4b72a150f31acb06fee3fa6e146fd4bee1a82003559973187395b621f27edaa,2dd2391358c302d54fc408bc239da4d004d36d646575e3d41ad4a441aa8161d8,22cfcc0ac7a07570fb3966beeceb50fa13d5523df5ae22980b4419dd95f687ec
71,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,d29afbd0-7442-4d15-b8b3-81fb7829c2d3,694921941,52b9ceb4764ced8331bdbd91fa5925f39568992c07d15aeae0ca4bd064d08c42,cff6d7b5d432b8a45fa704109b0fd201609dbea0f4a53cc918883c2cf92b626a,2362a7abd8b3174d7b2a82f36b8631e68d11f6413fd3d73563469e8a984ea2b2
72,1,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,fd4e04d2-2f0c-4ae2-8537-ddc17654e8f5,180431017,87f326ef849680f21f793c9b9b1e8a937136cd91c4a46cca88be53eabf6f3fba,0578ecb1444c361cae28e1c73adb5ecbbc33f6d172e939ee215a35dcf6af67b8,236c93f9fccffd16c6f8d74bafc715c4f75b75c4896793759fc84972b4585297
73,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,179725a5-d74c-4a45-b9da-c5130ee80e87,339223692,b8bfba6895b6b1efbf512ec35dc5d98f35b211226760ee1dce85ff2cb30dac8e,e10e19950c3d0e75c149f0a6e8aad784d32c616e46f4e0af54fe96e1bfdd2160,23e51cfa2ad9f2ce9cef974edd19284f69a9f1a490b91b6821b3048a29155a29
74,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,7af9d2e8-15bf-4758-8bab-09d8b5e06b44,525340732,fdbd2eef0b8979f649f6d10c31920a73063cf5d675b29b3ccaf065f6999faa01,45eaa09bfee928174abd225883ed5a0db3e4e91e4278d0f121f70cc58d929bc0,248081fe1bbb2fb9de50f280ff1897cf1d341b988c37c16446a5f646033d34a1
75,1,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,0853b709-160e-4ed8-9152-dfb8fd258d1f,567162962,8e9c2c0196ea91dbe7d2f2c224f84449e679bc029df97b989cf283140753ec75,9552d03325346ed1ddce71adf814e9e9dbffd51ab586d7cfefeec0e35760a57a,24eceadd0f058fb1cdb863bb8488f1b8e9e985c23117348ea3c0ee932cbdaa0a
76,1,northeast_expansion_v1,camponotus-subbarbatus,train,Camponotus subbarbatus,143505,8b6cd672-3238-4a09-a5d3-1d3c3be900bb,250779225,6d2a8fa5e8a426f29adb3daf9d07bfa12f8349314d3334254e57e7ee9ec7c933,02086796b1bdd084453bd09088d35470b9b56edede785248c48fae278b158f8f,25005ca54fec7527dac3e29c3155ec0914e53e5be9128425dbd508752f940fa6
77,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,6d453577-f058-43cb-8855-9f1005f4c3e0,429786661,2bcd955a5857d66d0ba69c64d2addd866853f18054598866d5d4fc278d353eae,7478ae11915f03530eea6fa6b20c89140cb13c036e1b125fdc6ce7179e86d8fb,26261bfd33e88579ec15f93cc29888dfee5999e68d36d81506a3afabdb9219d9
78,1,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,c6350344-7b89-45b0-b5c2-e6dc6e1a6441,441972481,0af1e176af9626499cbfa649e74c6d37b5473d419e2ff8cd438fbc32903b36d3,83d005aa2554c7bd4e2f570f0e5ce260a22c67f1c41ba28c3c864808697e8bc7,264be9c59a9ba3a5e0638e24763dd83b7bf45946f49dfa5c5cf05f356aac0cd8
79,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,b3146b7e-0678-46b8-a89d-fd01f20d50df,8983402,135d9cb69400473774d355405613babdf89ad478e7b187ba3e6b98ce05c74f9a,24a06a0677e458085c5b6e84d9b6b45673a7c6af8333b34974385b1b421bcf08,267841939cc474e2c0494bf80c50523a21d6060bbe08d502ae0b59973353a79e
80,1,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,44d35af3-d652-451c-8c9a-da9f489c7896,75221986,c7de3ba5d4a311211d2f04c23c7fa29cf7e43702fcce9df6d74dc874fe753fa5,274bae24bcf3a833ae9c54e57448b94913393187108ab9920fd8cc96acd0a249,269df0663d84106a976adb56c3ba0ca526457659131a4b1e9dfccf6bb952cbcb
81,1,northeast_expansion_v1,lasius-americanus,train,Lasius americanus,966095,adcaf2ac-bbe0-489e-93e4-0ba7ee212990,559026501,a7636e1e27fae98c4948df6408c44259c1a7deec84685005aa1318ae77d3ac4f,00a1c8a9d0528b40cad6eb2edfcaea7c84b8530f153fb50febb292762324a6ce,26c06456f375f35531a8d443e08fa494c6d466b9a059aced89e57af7f6d2df4f
82,1,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,5784a69f-69dd-4649-948d-2cc3c6f9058f,502129420,5ff56b0ac8942469d1391fe1bf0be3d3f3aef45836c5539ef043c480693e9c68,d3e297f56b620d53588d5cc225074f0eee9100ce53fc99b6bd9b08ca590342b3,26c9d6b1ae0ed8a276485984fa82bebde3a42c8ebfe4b1ac58df9ff2aded95b4
83,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,b22c7910-8a64-446c-8616-80080c8b682a,535207419,a880170e987a8d07c3145ead6f392d224d8801fcd690471afcfaa3c2470fda4a,f0e7052f2f869966b18c6e42b138372b0f9764583141f9cbdce71a75e5cce8cc,26ef9c0d2d7245b551b3a0370f7799e5a998609a4864bc5f79d913cb551e0d02
84,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,325c1d76-3672-4c01-bda6-e79631abaf29,652502170,96c4fd025a4d8872dd79f908e3af67cd23891e2c103f8feccab1b9ebdba2afbd,fa69f99261d075fc115fdf83c9bb5de20103ea68704d10923f46a9ba8b910d65,2813c108482d1aaf3c8ed5101eea94c6affab702ccb6b18c50ee79a4a6626d63
85,1,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,46ba7135-84d1-462c-8ae6-324f67e59f0d,654586880,0dd950606450317fa177b26c82dd7461d42bcb82ece3a88e65dfaf41b5e0e7d7,f812c6ac429b8cd083672c5db146f3e941bb045dfa8227c354f3825c1c697444,28725412d97284d169cf936b0bed80876d996543ae9f93cccf794f585e0c6de8
86,1,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,75a1eefa-899b-4925-98f2-be6681771a03,446797697,d18d7c5aecdbcfcc9b02e0e4cc5297b8f81090ddbf4050b74bcb74d46e23a973,1c300f8c4fd34a729cad0e6dbf066e228e2b94d982fcd9db033a9775109e6b4a,2967af0a2afc23f78e1e374e7b2ce0e3f1c1459ff021f94d1848447bb72fe4d3
87,1,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,cdb9c0b8-0429-400d-8a60-7d5ebc6d3df9,119461762,ed021cc680fbb88b2dfd3a9e8ff1fa2aaf2419e4b4bd966cbb5df2d434bf2cdb,57ec0cd9cb2a427b07b675326dc53ad1ac0e3dc713a9e63bc484b380aa491266,29ca8727c84c8313e12d8cc3a7e69c0eef1e4190c83fedb36ef1c4f11fe71207
88,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,cc49dbdf-cfd9-4509-a7de-8198e16833a6,155697277,5ee45111ce48c6b3676176479d5553265307714226299b72520240828aaa6cf6,ce562465cbaccb48cd7f1a3fe2aac0c32b6516e859310e9bc579d0fc1af4fffb,2a34bdb6aebdb59990fb1ac0157b3faf53f42c64754de2191500624e06a40622
89,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,811e3a23-8cf0-4d5a-9c95-e6060d2eddee,83314066,49adc49ad154699d9558b3cdcce7c98db7b7cd1ad4a3f905d264f22ae8f47918,42c2dad54efbfdea968caf5cb0f7ec5bf8192a92210fe47e586dd41a941c0367,2a9b6791039143026f631fc012271a2aac0bf9b2f0c52741ca7249ff8a7aa1c1
90,1,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,b98742e9-8ff0-48e0-808d-3db805071a26,110209959,f474b244ef74a476e9d14046b6ef6178d47c883e9bb14f414107f4ca32e39868,98f41674f407ec373b29cfbabfc1d5dcb2cb50f0de3f749e4b5618bf96b6df1d,2b06dc7c511de4ae23517eb887608c871e2d765d8671ca7af0ec164c51835345
91,1,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,ac58d1b0-f3e4-4c21-9d03-1bb3d1cc4cfb,577139640,db40bc260781e9b06a298f242323bc1c5e3f8e4e8757c5b1bf5afbf6f82e2b3d,3c37a03ffaa25730cd740ed9cbcbaa31526fbabe2b19259ac988a97aabb1c075,2b7136f2cb011e5c78df37905280dbd89b508e939985367ca4caa0eaec5fe5b9
92,1,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,3301274b-5e02-4572-83d9-f549515595f6,279998538,b82c413109ac54e5f017cd18b0a1cfeef5f4069550ebe15b58741bc416b24b99,4f45f3d5f463a68a5b29dd50fb619111d51463bc9f89c3759e542c63c61c235f,2b73053fa27c288763c5c14e86d10c0cfc4ca853758a264fcfa9ab81ddf3d852
93,1,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,8b7927b4-cf1a-42a1-943e-fecc05d8c5d8,373334637,f82467a795ed1369399e690d6feeafd66499ab33b810ee1db9d91dfb7503a0a8,45f9719cf09ecad0a2e3985229594450b6f2a3136e28002f364ad8ed61c22db0,2bdc293071af38e784d9d4d10d1194fcbd91796b17ff6f933891314ea708b475
94,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,20ef66c9-5200-46c6-a74b-742618b91be9,637770069,5f784ce4001cd599c70adfcc655c80b47b2f8dc6cde5c7a73b8e46bb2c6c7c8d,610cac42f19a311de3d9b666371c1104199435d2dd18b0edfbe5c1530bf2ad2b,2bf2669338e208222507fd3f8f280f7501ea06d0e4e0328f70fc552cf13de9c6
95,1,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,bd2857ce-61c3-4e0d-8339-6ae82d6fcc9b,514359466,d1bfc98ba05ca542988755323009afbb24fc62bedd6aa2c34f319146b74e4011,8e07fd11e6a6abf3eee06d38b876eeead4fc656bc88b2b89ea4ecb01bfe189e4,2c2ea78677ad5701509933cb0ec254a30c52809011441efdad6c2ff3a253cb87
96,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,b5de0265-d543-49ef-ac49-1fd88fb042b0,214675387,92a73e6c094740dca03b2e70ad4e1b1da2dd6c4b1439562f8a3ee6703a2b5659,099ce108544cd329c5143951def0362dccf5848d2258143b8419ba787cc6dc98,2c5697c636fffbaac0b98e15bc508ee2fc6cc8873a04b5977984409bca462f96
97,1,northeast_expansion_v1,aphaenogaster-rudis,development,Aphaenogaster rudis,213893,58fc4f42-a772-4652-a9bd-9b531af1b1b0,546095231,b02742210511642a88b5ecdd2d480341f639a1f1616ce69cfb653a2045a52cce,04163b24f22925de25efb590e077dfecf3e064207ac3f98757396982d84d5335,2cbf832260899b81b5684bd8b2d2153a4b99575426ea612606004dd9da124b9a
98,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,93d42ab9-345d-45ea-be35-9fa10b7f7ca1,629099500,d86add1e7b08223ebddcd3831b1ace03824e40289d292031e9866bf48236e8d4,f30bbf6af6645a959744f61c3c92269f64c1e37205e0fd12cb6fde4e0ac04682,2d46b6bdbd431c714e67f564e2a7f804d39e76bdb2bc3fe62f080acb2fd70034
99,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,53e6a162-652e-4555-b997-09389dadadd1,302982878,8064a29d0774502711f15f8d19327a422e8d94f122e36c4839ddc4677aeafc30,82a9eed330a8f0fd6b146fd30e63fb20a2095fedeeab4bb89ec855ec62d615ca,2e514bc75ae9fb5d4a364a7543261422142d657ec9092d38740ee679a3d6a735
100,1,northeast_expansion_v1,temnothorax-curvispinosus,development,Temnothorax curvispinosus,232366,6c361d42-75d0-4bfe-9107-5ccf76f94fee,269683831,08fa35c490ea4868b2468e483e765f6f372b1f63b062c6ab10c5685fb571bb24,0311eb5f947f6f607ddebceecdd2df4eed774810ffe5e5946c636678708bbcc4,2e5e8f181bc4f62edeab2979c4a3f68ca963bba51e687c4e483fb9a83bcfd14c
101,1,northeast_expansion_v1,lasius-neoniger,train,Lasius neoniger,69311,693544ff-0505-4889-bace-e3c265e4d5bd,317745963,89b541e42c4d3fc64614b8c1ed5f410e926add89d604bf08a7ad32fc85c81151,00e0ad2ab27152fa5cd6d4442769df3dc0c627b6b652229d7177abb5a81253c2,2e74561521e1bb3a4d9a394d6498da7845cf219ff7dd60a13cfc08c9b36d3162
102,1,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,3cd39657-3e08-4807-bdfb-c2d355ce88e0,329454245,b4b428011eccdda7258d6ec97d2ea61f66706be532006a527185da0f60174776,30cf0b1202b75fb52f7a2d74cb0577a8a0efcad4be52ed54247ee0073f113f07,2f22a2bb6411dd317a60a946f66cc76e6dff0e5b01c580bef2aef16293623fb8
103,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,6c9b606d-eeb2-4be2-ad9f-04214dedb9df,386535905,36eccae15632248895892faba7d089f3d57367e5e1502139fae093ab6e4ae3e5,04b90e63e7a3a4c2d512417402e066a2f1bc1bc6ba224643eedb0b0d06c1e13d,2f4a406fa5d1d9e2cfb59eb373bc93b4b53ee3644f42e0cb60a445df68b43c60
104,1,northeast_expansion_v1,lasius-aphidicola,train,Lasius aphidicola,1032788,e5a598f3-2fca-44ec-9a7e-632a42ee70d2,169611113,f150469f520f74297adc2ea7c91a47e648747561e31556bd991d7ebcd78e6dd6,01798a7ad5f24f50d9e1e37e20f59170cc29b1ca98eb61b0a322f583a3e1cc91,3019a6f9e9c1ec55a7e837fea8b99c02630b5d715764ece551a6f689bd868ee9
105,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,3b6a5882-b75f-4af7-84d6-9949e1022410,674994066,4b7b7d30bbcb6af5e706aba0d26a0e91310e16db675c6fa953570be5588655fd,8d786068ac36636aa10d4c69c7548bb4a01ff248d4a7286b5d74161e7c181aa6,30514beac7851c7f3c8b3199da1cb68b8be36589656a6a909311206d9dddcd1d
106,1,northeast_expansion_v1,lasius-claviger,development,Lasius claviger,222712,16d3d086-e51e-4dde-8f8b-a7d4ec6831e6,416722045,c46b3f05810ffb47d15fb729a786e64c289c34f06e192399a8d39b4109839daa,15f6c4cfe0f065d5ffddca85e8f02cb10deab43f2405d9d6d6a5ecee9f6dc4b8,30f203b12af59b9fca234a1ac2fcaa18d5225c38cbf2ce3c51b2813ec558f514
107,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,3e6b547b-5905-4050-af02-84d7b9cb0fef,464781795,7afb28e2ac652229a6528d60a2bb8c76d12fb1aa8ac662296e1770c03e0e393e,94bccca07633dc41c088786cb68677ffbdb7a2cff76b2bd733f07aab0a8b87d6,31280975be1de1f581af02cbeaefabc7cd7ae1f6c450b68b5b118c8b0ca8d469
108,1,northeast_expansion_v1,lasius-americanus,train,Lasius americanus,966095,7ff1d21f-c6e0-4d78-af36-5e210a4f0d8c,685400934,03f616650e92f1101c76241fa198e1184f17f50d700157b3a1dcf6f592721a73,0127b5a86334a3f4dc74dc338b2fc366b613da82fdf62a559dc1b3165412a6fa,314425b5c6148d09014b5c4c3aecdd9bdd39d7b51369f3e5e84ac916b3238ffc
109,1,northeast_expansion_v1,camponotus-novaeboracensis,train,Camponotus novaeboracensis,143252,f0910c73-0769-448c-b9e2-fd65189005ef,425261783,ac478fab59a2e80d1377e7e713d0eb86d259ad75b6c849bb37a583ae876d39a4,05cd8cd47eb985621b07ab6e0e088a162d9f57f3683204e4da6ee836b27710a5,31ca595a5f502334a1068c07f61342fa97032b450cba25074b98122cd5aed674
110,1,northeast_expansion_v1,ponera-pennsylvanica,development,Ponera pennsylvanica,203419,c614f22e-31ef-4d14-b1b5-eb702eb737be,657940032,653b188ac59a9538e517c8a34c94c4d64429be0655a5f195b3809fd8a6637925,05e1910a7d1beec930e570625e64b23bf25ad3a3aa44dbb57ad811d447133032,320bda800d43accb83f98c1186877e09495f2f5f586c23eea078d9dd52780edc
111,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,eb311935-3fd6-4192-a76c-89400af5008d,8817207,1e17670509dca014c2c89e076a0437f63b4d8628355e56d2efce32d03f837e2a,068859566a58efd1d96d4944cfbeae11ec600e6c4ee8e0a9435cdf49a1610482,32a03faa5d6049cf39684f506eeb364d4f38a47023024366cc2597b930c4ace0
112,1,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,b9a79466-8c5e-4d88-ac81-b7609598bd97,642206388,3ac0ef603405fc2ea601f035dec5d051b2348da5f60ce5fabb051448112bfa28,e81798d4ebb4f1793618fcba3039a94e9257c3f5e56cacd3645951d22659a531,33d0974947e0d7e606877e2135d57338bf3182762e26c84a9fb15a36d984b4da
113,1,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,95a87549-869b-42ec-84e3-5bc3e1e960ce,92417055,27ce4b1e0c26fcb1f1b9c92372cb12b7ada349be67afc650568d0e200071c58b,de10d4385645fa57a117129a6f3390491225d18cac06308cdbe674a4198c3ea9,343f32abcf7b6b1ff36141080140395aedc7869c66f188bfeff1c3d917cff438
114,1,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,1fa4f8d7-3a0e-42d7-855d-95cf2e37f0cb,291278538,613157a63caf3d1fda78197210fe07392c0545079cbea64105bcf1eaaa143857,aa77af644b3234df01612d9daeb43d0d1523b3ed9d0cc5c81e0591d4e166e813,34f34b9d9ed51146d1c393a2b1caeb99d38aa059920e63921e480c0f0ba2d414
115,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,7c6fe231-1aee-4aed-84d5-28cccde9b51f,185933594,eb3ed447d128baaaa47809f9f5b2ba042b2d412f1df7b35880b3ecf13012becc,bf541fbbbc1358a531aa930af691442be11911c3184c7cecf786703e98d6be46,35aa7cfb437d25dd68ef1036dcedacd968d627dbd3886cc66bbafee73aac6d40
116,1,northeast_expansion_v1,lasius-emarginatus,train,Lasius emarginatus,341143,9b77a6b8-4144-4309-b530-2a920ac57f80,2163876,50b5eb184f244630c1779d4fac0fa51de7380496c240a66195f275ebaaf47644,045bad4cec26be3ca52f58c45be7c2a5dd6b0a684027f38d318b7ddd3fa26e42,35e1b938985f889ddaa0761589e640d3652c688f11cc6883783a7cdd1f4fea69
117,1,northeast_expansion_v1,camponotus-novaeboracensis,train,Camponotus novaeboracensis,143252,b9e01d94-e5f2-44a0-8b54-46e9a27679a9,388280066,9aad93562c963ac8d4dc6426eda5ddfb897d5e5fcc2ac5523d23c4699ee6af0c,06e1d6d49c886f9710447eb9a70fc71f9190c34fb0faf96b0e54b7fa8d45543e,36a1509f13befd0f7a9ddf3c9eafd0ee7305c188f57d146682b360e2081f825e
118,1,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,56e44a77-66e3-498f-bbdf-1a753dd717b8,416729215,1866529e104f9674609588b49b740b12c9c8cd6dd713b87ce7b12eeffa7fa777,2e1cb71e3e72a3d6827623bf3de25d41184f185a5a01be20a1d031a8b011b32c,36bc982aa6e6b43bb16808d29bbfc5ea4996825c6614a6dd028f932b8538aab8
119,1,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,b8ab8ccd-944d-45a9-9425-f3dc342ab617,362120919,844c877d13f6dc2e9a9f94cf63d3805ddfa0b50f55b275ceea7cf1fe4211b8c1,e931a27908f19787472d7e00b8aa5183d137813eaeecccd5fe1ddf4420da77c9,38bfb39f794f56606e649dc3637ca51c84c6d99d2928a54fc8de70261cdbe301
120,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,a9e2e737-e635-4663-8196-da37efb056d1,695341816,ce26026029b960842d8bc0810f2b20fdfb891f4d5efa12f73e634f4b1d57b50a,aed449c39c9120c5f43834723cbbe963aff3a58262aa0e321fe9c9859337276a,396f08095bb1f9111867796a1f8348bc17941382271eb6257d444df9ce7921c8
121,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,052bc205-5c0a-462f-90dc-7b494e6ee256,279560944,b41adb02719f310e08b6738a3f2f95efd175ea919a939ae0f0f647dd022c2674,a2f6d3519b884aebc64c2b7fcac087cf2583758d01a7c737fad1bbf015739095,39a2204e1741240384d8e459fb89c441d0c610a1dda386cc0ceebce0c7a4d13b
122,1,northeast_expansion_v1,camponotus-americanus,train,Camponotus americanus,215970,d6660eb0-5ef1-4580-8f17-723333af005d,131811834,7b9351b8abcd3d72f16d961bef05212555c2d7a5dcca85117ffe1bb18a50becd,05c31e798d33283a6be259c3bc4e19fb38e7326b7d3fb78288ce28271d4e1642,39bc99b5ae6a9135e62748b9c276b9b0695be4509b15330470cb3c06d2106399
123,1,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,5a90f6ae-d2bd-4160-ba1b-cf1f8501a58b,221857123,adf447dc03cf8d21c43dd921bcc639db44c228f0d3f7d4fe5520900b35ad6984,59ae9955006587af9886fbc58c6def5318541ca2d1d74c45283238fbfaff6303,3ac565f065641397beca133f61b17d11c2598d034ed0ff161da4439f7bc947d1
124,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,48effb3d-606c-4859-82b5-d1bbebe0a5ab,267508907,5e24d8ed58b13258ac5b3d679dcbd60cfe0093b46a7d133e34b3bc1b45024054,5405974044d02efedfde87694e72d5b9eed95603df7fad66f1c154b47d164798,3be31cce8b0ff955c890402595c5a092332df4d8a40ce898fced886dbc94cfdd
125,1,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,f10151d8-88af-4a23-a58d-b20e4a212f96,243700689,c1b9f91bfa8ee9a60391fd950b7ba5f71b22544370e7f5bae856da056afd9814,ed38220b83067a98e634deece0ce36d0bcec4667a7cff2b9ef5dc516131b7d27,3c371196df78e848cca748036606f17aa7662c1f6f0418c718d961868a2d2d7d
126,1,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,356def2e-583f-465a-9258-7fe9e47ef58b,178734896,1cadd4a2a87a5ca94ce0a2805ea2fffd0131232cb7b34362a3a1be26850fbefd,dc066e4abaa714109be0d00ecf6105346ae95c2efb3390a06b38385652a3f4ff,3d19c7e0067ade0865713d18afd68e98243580f1688489f07ba0bb0202da0bde
127,1,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,a76cf48e-a648-40b3-9431-c82a8393f113,202312651,dea7dbd807af72ed7b75b88eb96502d78430f709cbfd96f6eb88db6b45b6efb2,054c36ed94d832392456c84e4bad978693904277f3a98a094ffb3e53634cf29c,3d230bf23bdaae751dde9077f46ca879fa912065ebc60d46acfc827fdf650d76
128,1,northeast_expansion_v1,camponotus-subbarbatus,train,Camponotus subbarbatus,143505,6ed183ab-bdab-4dd3-b96b-d29648373240,392149030,54eba4697fdc3eb75b6de8c765d41de0405ec44c3717628b953c7f87f0ab5011,00e97dc5e0fb0b5bd3630483b6bf8179be07e1ccce0e01298c7ca1b60037aade,3d31fcc13890d09c6952e65bf14ccaf2a7bc96b4f026fd0a15c2a394877632f9
129,1,northeast_expansion_v1,ponera-pennsylvanica,train,Ponera pennsylvanica,203419,20f5caec-56e8-4114-9fac-c6717d663e62,211568640,ff6c445a52db025a664d0a19520e03e870e7f0612a6ead4e2229b26d6595585b,00bae0aef149075616a70b1c8318c28271c6911a8fd15a36bdb41b7bbb54d480,3dac5cf505303e8577bb9847f0852e88998fd6c93ae03e9e3787a6963efc77ac
130,1,northeast_expansion_v1,ponera-pennsylvanica,development,Ponera pennsylvanica,203419,30bf5d08-f8fb-4f17-bbf1-552518cbad8b,485971931,f8f256a6c0a2be7104dbc192a5ffd3655aafed535d5349d341738e48513be29e,1299f34b4f12c278fd4e069faddd75bf239c821182bdd36af8cec8e1338f80f2,3e4445bb39e7fbeb28e5ccde01bf6b65d0254f47323179f9aea510ef4c440a6c
131,1,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,ea4081d1-6070-4d04-acc2-dfab38e93188,13987366,cd58e34a4fc66ce54db561eb0bce5bca1b395aad928b15cecd17520dc48408ce,99d5c4a9f8e6b64789f98e7b65d2d7bb31e91fb850d315e33a5e107685cbf259,3f0a53e9212db0909da7fb7d96cf91070b712a8068d126770c866004034b46e3
132,1,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,825bfd98-110f-4fac-9d59-028e193e1726,16689966,edefc650f650fee53daec4c6c7e0fbb39c03192ef74cae1dd40024328253e12e,b945a7930e47dd9ee7a233f00e397499987616eb3661018acec9244076f0bdd1,3f13c3c83439beb32f340b197f9398bf3808e986216d4ceca13c6882b4679bd4
133,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,5c0d1c86-f978-4122-b4d1-b6acff9c1842,287603942,c3b410acd8b405b97f780b7dd2463922d9fb7e9f9e354402867d8a8646e440c3,a8f99d47fc2466ba5a68347782ae34a652474cb9d8ce5191d34553f81e31410c,3f95fdf830bca23006664eeb4f5c11fe470a1c68a421ec26fdb0b655043d6e6e
134,1,northeast_expansion_v1,camponotus-nearcticus,development,Camponotus nearcticus,146942,d594774b-7147-4f30-8078-f5b08538eb0b,441871290,26f1c9120784c72d12aabddaa838427d22a25f2688fbcbf2aad8fddc7bd4f48c,0e16235843065cb1034dc6211d7e83f49cd50517d6da8bb25662023cb05fcf01,402e1cae83e9193432321cb9489129505594d3764ccded2676e54fbd44df70fa
135,1,northeast_expansion_v1,ponera-pennsylvanica,train,Ponera pennsylvanica,203419,4321024c-9176-4558-83f9-2233c32f920d,191907186,baa02489ad931429b3f91a69e46dc3e63fc7e30cd65b7f86ae52e5097020c0ff,010bd459c2b19c8f8d2a7c77325bbb0aee6e3d23c67b54fa4b9fec188670a60e,4074863e60cdec795ef2849fb09e9fff273810d2846c3f74e1b11b7f699b1f2e
136,1,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,6487633b-44ea-4e9d-aefa-1218781eb9a1,572966586,83d1ce8091d530cc1016695ac6641dc5eead21dae05e5269c8f11320c62ddbd0,53bdf4bbc8f39842e5da89f4362aa4f676a11a0ae481f389b22ee54eda0876db,409950573c0bb9010d67ac7781a08bbeb302c5705fe8808d8e6a6ced0ab3fa59
